"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2010","Belgium","Carbon dioxide","Agriculture, forestry and fishing","Tonne","2,350,727",""
"2010","Belgium","Carbon dioxide","Mining and quarrying","Tonne","24,660",""
"2010","Belgium","Carbon dioxide","Manufacturing","Tonne","35,476,142",""
"2010","Belgium","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","21,413,577",""
"2010","Belgium","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","1,229,852",""
"2010","Belgium","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","2,440,235",""
"2010","Belgium","Carbon dioxide","Transportation and storage","Tonne","13,548,181",""
"2010","Belgium","Carbon dioxide","Accommodation and food service activities","Tonne","604,601",""
"2010","Belgium","Carbon dioxide","Information and communication","Tonne","742,481",""
"2010","Belgium","Carbon dioxide","Financial and insurance activities","Tonne","427,905",""
"2010","Belgium","Carbon dioxide","Real estate activities","Tonne","137,479",""
"2010","Belgium","Carbon dioxide","Professional, scientific and technical activities","Tonne","1,084,304",""
"2010","Belgium","Carbon dioxide","Administrative and support service activities","Tonne","1,209,125",""
"2010","Belgium","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,560,838",""
"2010","Belgium","Carbon dioxide","Education","Tonne","1,055,369",""
"2010","Belgium","Carbon dioxide","Human health and social work activities","Tonne","1,487,654",""
"2010","Belgium","Carbon dioxide","Arts, entertainment and recreation","Tonne","218,199",""
"2010","Belgium","Carbon dioxide","Other service activities","Tonne","354,154",""
"2010","Belgium","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Belgium","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Bulgaria","Nitrogen oxides","Total - All NACE activities","Tonne","126,622.29",""
"2010","Bulgaria","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","9,085.72",""
"2010","Bulgaria","Nitrogen oxides","Mining and quarrying","Tonne","1,196.64",""
"2010","Bulgaria","Nitrogen oxides","Manufacturing","Tonne","29,383.79",""
"2010","Bulgaria","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","49,662.94",""
"2010","Bulgaria","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","522.34",""
"2010","Bulgaria","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","2,638.57",""
"2010","Bulgaria","Nitrogen oxides","Transportation and storage","Tonne","28,672.72",""
"2010","Bulgaria","Nitrogen oxides","Accommodation and food service activities","Tonne","199.98",""
"2010","Bulgaria","Nitrogen oxides","Information and communication","Tonne","181.39",""
"2010","Bulgaria","Nitrogen oxides","Financial and insurance activities","Tonne","122.27",""
"2010","Bulgaria","Nitrogen oxides","Real estate activities","Tonne","84.19",""
"2010","Bulgaria","Nitrogen oxides","Professional, scientific and technical activities","Tonne","234.41",""
"2010","Bulgaria","Nitrogen oxides","Administrative and support service activities","Tonne","317.05",""
"2010","Bulgaria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","222.45",""
"2010","Bulgaria","Nitrogen oxides","Education","Tonne","781.28",""
"2010","Bulgaria","Nitrogen oxides","Human health and social work activities","Tonne","182.49",""
"2010","Bulgaria","Nitrogen oxides","Arts, entertainment and recreation","Tonne","75.4",""
"2010","Bulgaria","Nitrogen oxides","Other service activities","Tonne","80.79",""
"2010","Bulgaria","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Bulgaria","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Bulgaria","Methane","Total - All NACE activities","Tonne","117,550.02",""
"2010","Bulgaria","Methane","Agriculture, forestry and fishing","Tonne","64,551.66",""
"2010","Bulgaria","Methane","Mining and quarrying","Tonne","7,281.46",""
"2010","Bulgaria","Methane","Manufacturing","Tonne","90.42",""
"2010","Bulgaria","Methane","Electricity, gas, steam and air conditioning supply","Tonne","44,132.1",""
"2010","Bulgaria","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","8.02",""
"2010","Bulgaria","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","786.13",""
"2010","Bulgaria","Methane","Transportation and storage","Tonne","542.57",""
"2010","Bulgaria","Methane","Accommodation and food service activities","Tonne","6.51",""
"2010","Bulgaria","Methane","Information and communication","Tonne","5.7",""
"2010","Bulgaria","Methane","Financial and insurance activities","Tonne","7.78",""
"2010","Bulgaria","Methane","Real estate activities","Tonne","3.06",""
"2010","Bulgaria","Methane","Professional, scientific and technical activities","Tonne","11.26",""
"2010","Bulgaria","Methane","Administrative and support service activities","Tonne","10.49",""
"2010","Bulgaria","Methane","Public administration and defence; compulsory social security","Tonne","13.11",""
"2010","Bulgaria","Methane","Education","Tonne","49.22",""
"2010","Bulgaria","Methane","Human health and social work activities","Tonne","7.99",""
"2010","Bulgaria","Methane","Arts, entertainment and recreation","Tonne","4.12",""
"2010","Bulgaria","Methane","Other service activities","Tonne","4.18",""
"2010","Bulgaria","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Bulgaria","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Bulgaria","Nitrous oxide","Total - All NACE activities","Tonne","8,436.19",""
"2010","Bulgaria","Nitrous oxide","Agriculture, forestry and fishing","Tonne","6,574.77",""
"2010","Bulgaria","Nitrous oxide","Mining and quarrying","Tonne","3.58",""
"2010","Bulgaria","Nitrous oxide","Manufacturing","Tonne","36.6",""
"2010","Bulgaria","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","1,656.6",""
"2010","Bulgaria","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","1.82",""
"2010","Bulgaria","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","8.11",""
"2010","Bulgaria","Nitrous oxide","Transportation and storage","Tonne","127.51",""
"2010","Bulgaria","Nitrous oxide","Accommodation and food service activities","Tonne","1.16",""
"2010","Bulgaria","Nitrous oxide","Information and communication","Tonne","0.97",""
"2010","Bulgaria","Nitrous oxide","Financial and insurance activities","Tonne","1.18",""
"2010","Bulgaria","Nitrous oxide","Real estate activities","Tonne","0.48",""
"2010","Bulgaria","Nitrous oxide","Professional, scientific and technical activities","Tonne","1.72",""
"2010","Bulgaria","Nitrous oxide","Administrative and support service activities","Tonne","1.77",""
"2010","Bulgaria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","2.11",""
"2010","Bulgaria","Nitrous oxide","Education","Tonne","7.57",""
"2010","Bulgaria","Nitrous oxide","Human health and social work activities","Tonne","1.55",""
"2010","Bulgaria","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.63",""
"2010","Bulgaria","Nitrous oxide","Other service activities","Tonne","0.65",""
"2010","Bulgaria","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Bulgaria","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Bulgaria","Carbon dioxide","Total - All NACE activities","Tonne","43,337,440",""
"2010","Bulgaria","Carbon dioxide","Agriculture, forestry and fishing","Tonne","838,612",""
"2010","Bulgaria","Carbon dioxide","Mining and quarrying","Tonne","264,800",""
"2010","Bulgaria","Carbon dioxide","Manufacturing","Tonne","6,012,611",""
"2010","Bulgaria","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","30,611,382",""
"2010","Bulgaria","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","84,353",""
"2010","Bulgaria","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","385,062",""
"2010","Bulgaria","Carbon dioxide","Transportation and storage","Tonne","3,966,115",""
"2010","Bulgaria","Carbon dioxide","Accommodation and food service activities","Tonne","54,181",""
"2010","Bulgaria","Carbon dioxide","Information and communication","Tonne","32,247",""
"2010","Bulgaria","Carbon dioxide","Financial and insurance activities","Tonne","28,781",""
"2010","Bulgaria","Carbon dioxide","Real estate activities","Tonne","20,214",""
"2010","Bulgaria","Carbon dioxide","Professional, scientific and technical activities","Tonne","50,739",""
"2010","Bulgaria","Carbon dioxide","Administrative and support service activities","Tonne","56,655",""
"2010","Bulgaria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","75,078",""
"2010","Bulgaria","Carbon dioxide","Education","Tonne","218,599",""
"2010","Bulgaria","Carbon dioxide","Human health and social work activities","Tonne","75,133",""
"2010","Bulgaria","Carbon dioxide","Arts, entertainment and recreation","Tonne","17,252",""
"2010","Bulgaria","Carbon dioxide","Other service activities","Tonne","18,384",""
"2010","Bulgaria","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Bulgaria","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Czech Republic","Nitrogen oxides","Total - All NACE activities","Tonne","197,875.5",""
"2010","Czech Republic","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","33,928.87",""
"2010","Czech Republic","Nitrogen oxides","Mining and quarrying","Tonne","6,190.26",""
"2010","Czech Republic","Nitrogen oxides","Manufacturing","Tonne","36,661.16",""
"2010","Czech Republic","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","83,058.27",""
"2010","Czech Republic","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","1,937.03",""
"2010","Czech Republic","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","2,505.67",""
