TIME,GEO,INDUSTRY,EMISSION;;
2012,Hungary,Public administration and defence;" compulsory social security,""638,143""";
"2012,Hungary,Education,""250,687""";;
"2012,Hungary,Human health and social work activities,""240,442""";;
"2012,Hungary,""Arts, entertainment and recreation"",""58,240""";;
"2012,Hungary,Other service activities,""103,844""";;
2012,Hungary,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,797;
2012,Hungary,Activities of extraterritorial organisations and bodies,0;;
"2012,Malta,Total - All NACE activities,""5,377,082""";;
"2012,Malta,""Agriculture, forestry and fishing"",""27,422""";;
"2012,Malta,Mining and quarrying,""7,147""";;
"2012,Malta,Manufacturing,""57,585""";;
"2012,Malta,""Electricity, gas, steam and air conditioning supply"",""2,053,004""";;
"2012,Malta,""Water supply";" sewerage, waste management and remediation activities"",""8,231""";
2012,Malta,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""36,772""";
"2012,Malta,Transportation and storage,""3,089,223""";;
"2012,Malta,Accommodation and food service activities,""3,771""";;
"2012,Malta,Information and communication,""4,780""";;
"2012,Malta,Financial and insurance activities,""3,331""";;
"2012,Malta,Real estate activities,""2,395""";;
"2012,Malta,""Professional, scientific and technical activities"",""7,067""";;
"2012,Malta,Administrative and support service activities,""18,629""";;
2012,Malta,Public administration and defence;" compulsory social security,""6,576""";
"2012,Malta,Education,""2,202""";;
"2012,Malta,Human health and social work activities,""4,286""";;
"2012,Malta,""Arts, entertainment and recreation"",""1,461""";;
"2012,Malta,Other service activities,""2,817""";;
2012,Malta,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Malta,Activities of extraterritorial organisations and bodies,316;;
"2012,Netherlands,Total - All NACE activities,""163,339,840""";;
"2012,Netherlands,""Agriculture, forestry and fishing"",""9,754,185""";;
"2012,Netherlands,Mining and quarrying,""2,401,957""";;
"2012,Netherlands,Manufacturing,""43,058,659""";;
"2012,Netherlands,""Electricity, gas, steam and air conditioning supply"",""49,033,398""";;
"2012,Netherlands,""Water supply";" sewerage, waste management and remediation activities"",""9,894,818""";
2012,Netherlands,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""4,707,682""";
"2012,Netherlands,Transportation and storage,""28,746,395""";;
"2012,Netherlands,Accommodation and food service activities,""1,378,007""";;
"2012,Netherlands,Information and communication,""343,949""";;
"2012,Netherlands,Financial and insurance activities,""540,786""";;
"2012,Netherlands,Real estate activities,""471,258""";;
"2012,Netherlands,""Professional, scientific and technical activities"",""804,926""";;
"2012,Netherlands,Administrative and support service activities,""2,068,624""";;
2012,Netherlands,Public administration and defence;" compulsory social security,""2,193,081""";
"2012,Netherlands,Education,""960,062""";;
"2012,Netherlands,Human health and social work activities,""2,483,119""";;
"2012,Netherlands,""Arts, entertainment and recreation"",""736,159""";;
"2012,Netherlands,Other service activities,""672,573""";;
2012,Netherlands,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Netherlands,Activities of extraterritorial organisations and bodies,0;;
"2012,Austria,Total - All NACE activities,""51,112,388""";;
"2012,Austria,""Agriculture, forestry and fishing"",""1,548,070""";;
"2012,Austria,Mining and quarrying,""1,223,630""";;
"2012,Austria,Manufacturing,""26,860,918""";;
"2012,Austria,""Electricity, gas, steam and air conditioning supply"",""9,126,744""";;
"2012,Austria,""Water supply";" sewerage, waste management and remediation activities"",""229,581""";
2012,Austria,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,092,467""";
"2012,Austria,Transportation and storage,""6,214,681""";;
"2012,Austria,Accommodation and food service activities,""233,912""";;
"2012,Austria,Information and communication,""110,880""";;
"2012,Austria,Financial and insurance activities,""74,024""";;
"2012,Austria,Real estate activities,""49,546""";;
"2012,Austria,""Professional, scientific and technical activities"",""208,106""";;
"2012,Austria,Administrative and support service activities,""268,413""";;
2012,Austria,Public administration and defence;" compulsory social security,""181,474""";
"2012,Austria,Education,""416,282""";;
"2012,Austria,Human health and social work activities,""183,016""";;
"2012,Austria,""Arts, entertainment and recreation"",""136,028""";;
"2012,Austria,Other service activities,""162,612""";;
2012,Austria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Austria,Activities of extraterritorial organisations and bodies,0;;
"2012,Poland,Total - All NACE activities,""284,899,173""";;
"2012,Poland,""Agriculture, forestry and fishing"",""15,998,377""";;
"2012,Poland,Mining and quarrying,""1,890,705""";;
"2012,Poland,Manufacturing,""63,736,458""";;
"2012,Poland,""Electricity, gas, steam and air conditioning supply"",""155,028,424""";;
"2012,Poland,""Water supply";" sewerage, waste management and remediation activities"",""733,409""";
2012,Poland,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""6,011,567""";
"2012,Poland,Transportation and storage,""26,159,998""";;
"2012,Poland,Accommodation and food service activities,""695,815""";;
"2012,Poland,Information and communication,""731,596""";;
"2012,Poland,Financial and insurance activities,""986,644""";;
"2012,Poland,Real estate activities,""551,181""";;
"2012,Poland,""Professional, scientific and technical activities"",""1,469,226""";;
"2012,Poland,Administrative and support service activities,""1,201,264""";;
2012,Poland,Public administration and defence;" compulsory social security,""2,705,821""";
"2012,Poland,Education,""3,066,631""";;
"2012,Poland,Human health and social work activities,""1,982,005""";;
"2012,Poland,""Arts, entertainment and recreation"",""414,530""";;
"2012,Poland,Other service activities,""623,436""";;
2012,Poland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Poland,Activities of extraterritorial organisations and bodies,0;;
"2012,Portugal,Total - All NACE activities,""41,720,600""";;
"2012,Portugal,""Agriculture, forestry and fishing"",""1,979,000""";;
"2012,Portugal,Mining and quarrying,""247,100""";;
"2012,Portugal,Manufacturing,""13,974,400""";;
"2012,Portugal,""Electricity, gas, steam and air conditioning supply"",""14,958,300""";;
"2012,Portugal,""Water supply";" sewerage, waste management and remediation activities"",""636,600""";
2012,Portugal,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,508,600""";
"2012,Portugal,Transportation and storage,""5,141,100""";;
"2012,Portugal,Accommodation and food service activities,""591,300""";;
"2012,Portugal,Information and communication,""50,300""";;
"2012,Portugal,Financial and insurance activities,""90,300""";;
"2012,Portugal,Real estate activities,""12,200""";;
"2012,Portugal,""Professional, scientific and technical activities"",""104,100""";;
"2012,Portugal,Administrative and support service activities,""216,100""";;
2012,Portugal,Public administration and defence;" compulsory social security,""390,800""";
"2012,Portugal,Education,""88,500""";;
"2012,Portugal,Human health and social work activities,""412,100""";;
"2012,Portugal,""Arts, entertainment and recreation"",""77,900""";;
"2012,Portugal,Other service activities,""73,700""";;
2012,Portugal,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Portugal,Activities of extraterritorial organisations and bodies,0;;
"2012,Romania,Total - All NACE activities,""71,770,759""";;
"2012,Romania,""Agriculture, forestry and fishing"",""1,440,808""";;
"2012,Romania,Mining and quarrying,""1,177,388""";;
"2012,Romania,Manufacturing,""23,394,838""";;
"2012,Romania,""Electricity, gas, steam and air conditioning supply"",""31,459,970""";;
"2012,Romania,""Water supply";" sewerage, waste management and remediation activities"",""546,212""";
2012,Romania,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,556,088""";
"2012,Romania,Transportation and storage,""6,148,702""";;
"2012,Romania,Accommodation and food service activities,""152,466""";;
"2012,Romania,Information and communication,""265,259""";;
"2012,Romania,Financial and insurance activities,""199,244""";;
"2012,Romania,Real estate activities,""430,740""";;
"2012,Romania,""Professional, scientific and technical activities"",""482,860""";;
"2012,Romania,Administrative and support service activities,""340,477""";;
2012,Romania,Public administration and defence;" compulsory social security,""385,924""";
"2012,Romania,Education,""214,111""";;
"2012,Romania,Human health and social work activities,""283,407""";;
"2012,Romania,""Arts, entertainment and recreation"",""81,303""";;
"2012,Romania,Other service activities,""278,833""";;
2012,Romania,Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""16,572""";
2012,Romania,Activities of extraterritorial organisations and bodies,0;;
"2012,Slovenia,Total - All NACE activities,""16,426,929""";;
"2012,Slovenia,""Agriculture, forestry and fishing"",""222,855""";;
"2012,Slovenia,Mining and quarrying,""134,027""";;
"2012,Slovenia,Manufacturing,""2,980,110""";;
"2012,Slovenia,""Electricity, gas, steam and air conditioning supply"",""8,368,402""";;
"2012,Slovenia,""Water supply";" sewerage, waste management and remediation activities"",""7,457""";
2012,Slovenia,Wholesale and retail trade; repair of motor vehicles and motorcycles,0;
"2012,Slovenia,Transportation and storage,""4,239,626""";;
"2012,Slovenia,Accommodation and food service activities,""57,672""";;
"2012,Slovenia,Information and communication,""5,679""";;
"2012,Slovenia,Financial and insurance activities,""4,470""";;
"2012,Slovenia,Real estate activities,""39,267""";;
"2012,Slovenia,""Professional, scientific and technical activities"",""48,552""";;
"2012,Slovenia,Administrative and support service activities,""16,101""";;
2012,Slovenia,Public administration and defence;" compulsory social security,""9,590""";
"2012,Slovenia,Education,""57,420""";;
"2012,Slovenia,Human health and social work activities,""66,801""";;
"2012,Slovenia,""Arts, entertainment and recreation"",""29,769""";;
"2012,Slovenia,Other service activities,""20,878""";;
2012,Slovenia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Slovenia,Activities of extraterritorial organisations and bodies,0;;
"2012,Slovakia,Total - All NACE activities,""30,814,810""";;
"2012,Slovakia,""Agriculture, forestry and fishing"",""148,304""";;
"2012,Slovakia,Mining and quarrying,""668,811""";;
"2012,Slovakia,Manufacturing,""17,466,776""";;
"2012,Slovakia,""Electricity, gas, steam and air conditioning supply"",""6,075,371""";;
